data,produto_id,filial_id,empresa,volume,preco_unitario,receita
2025-04-04,P029,F102,Concorrente,2.0,2888.41,5776.82
2025-01-06,P040,F085,Clamed,2.0,2750.36,5500.72
2025-06-11,P035,F037,Concorrente,4.0,1759.19,7036.76
2025-02-16,P031,F231,Concorrente,9.0,961.48,8653.32
2025-05-26,P049,F007,Clamed,1.0,333.77,333.77
2025-01-30,P017,F122,Clamed,4.0,268.43,1073.72
2025-05-25,P003,F098,Clamed,4.0,2582.62,10330.48
2025-04-22,P040,F168,Concorrente,3.0,246.75,740.25
2025-04-20,P031,F061,Clamed,7.0,1886.22,13203.54
2025-04-23,P032,F175,Concorrente,10.0,1626.33,16263.3
2025-01-27,P029,F205,Concorrente,2.0,2901.24,5802.48
2025-05-08,P029,F133,Clamed,2.0,2786.83,5573.66
2025-04-27,P017,F220,Clamed,2.0,189.9,379.8
2025-06-23,P010,F211,Clamed,1.0,326.96,326.96
2025-02-18,P046,F204,Concorrente,2.0,327.22,654.44
2025-01-08,P033,F095,Concorrente,2.0,2907.61,5815.22
2025-02-19,P015,F169,Clamed,2.0,3171.08,6342.16
2025-01-01,P009,F182,Concorrente,6.0,1344.23,8065.38
2025-03-07,P018,F014,Concorrente,6.0,206.99,1241.94
2025-03-26,P009,F234,Clamed,10.0,1320.38,13203.8
2025-06-27,P033,F151,Concorrente,4.0,2423.61,9694.44
2025-04-11,P027,F144,Clamed,2.0,2420.05,4840.1
2025-03-13,P038,F209,Clamed,2.0,308.06,616.12
2025-04-19,P014,F206,Concorrente,2.0,228.37,456.74
2025-03-24,P043,F022,Clamed,2.0,375.07,750.14
2025-06-10,P021,F270,Clamed,2.0,490.12,980.24
2025-04-30,P010,F031,Concorrente,1.0,4371.67,4371.67
2025-02-18,P001,F060,Clamed,8.0,1467.91,11743.28
2025-06-07,P030,F131,Concorrente,2.0,2254.44,4508.88
2025-03-01,P023,F279,Concorrente,8.0,2353.42,18827.36
2025-04-29,P048,F150,Concorrente,4.0,1440.83,5763.32
2025-06-13,P030,F033,Concorrente,2.0,2484.4,4968.8
2025-02-07,P009,F093,Concorrente,4.0,2064.22,8256.88
2025-02-02,P010,F288,Concorrente,1.0,594.38,594.38
2025-05-31,P026,F019,Concorrente,4.0,287.03,1148.12
2025-06-01,P036,F174,Concorrente,9.0,2443.98,21995.82
2025-02-18,P028,F200,Concorrente,3.0,285.12,855.36
2025-06-22,P042,F090,Concorrente,20.0,7012.32,140246.4
2025-03-29,P032,F207,Concorrente,11.0,1354.16,14895.76
2025-02-24,P031,F289,Concorrente,6.0,1593.8,9562.8
2025-05-03,P043,F166,Concorrente,5.0,1773.46,8867.3
2025-01-26,P015,F135,Clamed,1.0,327.06,327.06
2025-02-27,P040,F091,Clamed,1.0,345.51,345.51
2025-04-18,P005,F214,Clamed,1.0,424.94,424.94
2025-05-09,P050,F111,Concorrente,2.0,2015.45,4030.9
2025-03-01,P018,F222,Concorrente,4.0,2632.64,10530.56
2025-02-14,P005,F138,Concorrente,2.0,350.72,701.44
2025-02-24,P023,F277,Clamed,7.0,241.23,1688.61
2025-01-08,P017,F223,Clamed,4.0,1965.62,7862.48
2025-01-16,P005,F081,Concorrente,1.0,492.98,492.98
2025-05-08,P040,F267,Clamed,3.0,2709.59,8128.77
2025-01-15,P045,F300,Clamed,1.0,43.91,43.91
2025-05-08,P044,F049,Clamed,4.0,1684.35,6737.4
2025-04-02,P018,F096,Clamed,5.0,2387.9,11939.5
2025-05-02,P025,F288,Clamed,2.0,4400.19,8800.38
2025-05-21,P036,F043,Clamed,6.0,3181,19086
2025-01-30,P038,F247,Concorrente,2.0,326.67,653.34
2025-05-31,P034,F073,Concorrente,2.0,303.3,606.6
2025-04-14,P016,F147,Clamed,2.0,323.17,646.34
2025-04-29,P009,F039,Clamed,5.0,271.6,1358
2025-06-15,P008,F110,Clamed,4.0,1804.74,7218.96
2025-04-16,P042,F119,Clamed,5.0,255.05,1275.25
2025-05-22,P029,F046,Clamed,6.0,1334.41,8006.46
2025-02-20,P001,F296,Concorrente,5.0,1759.86,8799.3
2025-05-13,P038,F101,Clamed,2.0,334.36,668.72
2025-02-03,P028,F039,Concorrente,4.0,187.68,750.72
2025-04-19,P048,F212,Concorrente,2.0,238.55,477.1
2025-02-11,P026,F233,Concorrente,1.0,4002.41,4002.41
2025-05-27,P018,F093,Concorrente,7.0,2472.58,17308.06
2025-02-16,P027,F073,Concorrente,3.0,319.63,958.89
2025-01-27,P034,F015,Clamed,2.0,2977.42,5954.84
2025-03-05,P021,F044,Concorrente,2.0,407.26,814.52
2025-02-20,P019,F182,Clamed,1.0,407.84,407.84
2025-03-30,P028,F022,Clamed,1.0,515.33,515.33
2025-04-26,P027,F184,Concorrente,7.0,1347.75,9434.25
2025-01-08,P017,F061,Concorrente,8.0,1538.9,12311.2
2025-06-14,P013,F111,Concorrente,1.0,557.76,557.76
2025-03-09,P018,F286,Concorrente,7.0,1871.07,13097.49
2025-06-17,P005,F270,Concorrente,1.0,616.7,616.7
2025-03-28,P034,F131,Clamed,4.0,1886.16,7544.64
2025-05-28,P044,F174,Clamed,7.0,1545.83,10820.81
2025-02-08,P039,F274,Clamed,4.0,385.69,1542.76
2025-05-18,P015,F046,Concorrente,1.0,437.09,437.09
2025-05-13,P046,F177,Clamed,1.0,589.27,589.27
2025-01-05,P045,F004,Clamed,2.0,0,0
2025-02-24,P014,F182,Clamed,1.0,2665.04,2665.04
2025-04-03,P027,F098,Clamed,6.0,2257.07,13542.42
2025-05-31,P021,F161,Clamed,5.0,3134.47,15672.35
2025-05-28,P027,F149,Clamed,5.0,2100.47,10502.35
2025-01-29,P048,F272,Concorrente,1.0,453.32,453.32
2025-02-11,P010,F187,Clamed,1.0,442.22,442.22
2025-03-03,P005,F235,Concorrente,3.0,2134.77,6404.31
2025-02-04,P025,F197,Clamed,6.0,271.42,1628.52
2025-05-25,P039,F084,Clamed,7.0,2807.04,19649.28
2025-02-11,P016,F087,Clamed,4.0,1812.18,7248.72
2025-05-07,P016,F043,Clamed,4.0,2393.82,9575.28
2025-06-27,P036,F287,Clamed,3.0,3734.34,11203.02
2025-04-11,P031,F098,Clamed,6.0,181.91,1091.46
2025-05-31,P044,F109,Concorrente,3.0,1962.25,5886.75
2025-01-31,P038,F067,Concorrente,4.0,1718.8,6875.2
2025-05-21,P050,F183,Concorrente,2.0,325.11,650.22
2025-03-21,P002,F236,Clamed,1.0,65.87,65.87
2025-02-27,P020,F061,Concorrente,7.0,1737.44,12162.08
2025-01-28,P043,F173,Concorrente,2.0,29.14,58.28
2025-03-13,P047,F285,Clamed,1.0,3468.76,3468.76
2025-04-22,P043,F083,Clamed,4.0,199.27,797.08
2025-04-30,P032,F080,Clamed,2.0,2790.79,5581.58
2025-06-06,P045,F018,Concorrente,11.0,1207.51,13282.61
2025-06-15,P033,F002,Clamed,7.0,2006.33,14044.31
2025-05-26,P002,F159,Clamed,1.0,687.81,687.81
2025-06-28,P039,F102,Concorrente,3.0,398.21,1194.63
2025-03-20,P013,F048,Clamed,1.0,330.91,330.91
2025-01-19,P035,F132,Concorrente,5.0,173.7,868.5
2025-02-02,P045,F252,Clamed,1.0,3270.62,3270.62
2025-04-21,P046,F179,Clamed,1.0,579.91,579.91
2025-02-04,P029,F011,Concorrente,3.0,255.52,766.56
2025-03-23,P023,F139,Clamed,5.0,2676.98,13384.9
2025-02-06,P045,F167,Clamed,1.0,3641.8,3641.8
2025-06-17,P046,F112,Concorrente,1.0,319.06,319.06
2025-02-09,P032,F029,Clamed,3.0,2251.86,6755.58
2025-01-01,P041,F200,Concorrente,4.0,22.49,89.96
2025-06-10,P037,F148,Concorrente,2.0,2986.94,5973.88
2025-02-15,P047,F284,Clamed,3.0,2815.28,8445.84
2025-04-03,P037,F133,Concorrente,1.0,600.85,600.85
2025-03-12,P035,F168,Clamed,3.0,2564.36,7693.08
2025-04-17,P027,F070,Concorrente,16.0,913.72,14619.52
2025-02-03,P008,F208,Concorrente,3.0,2720.62,8161.86
2025-02-18,P021,F108,Concorrente,5.0,318.47,1592.35
2025-06-13,P048,F107,Concorrente,8.0,151.16,1209.28
2025-03-27,P027,F092,Clamed,17.0,838.41,14252.97
2025-01-06,P045,F213,Clamed,1.0,435.63,435.63
2025-06-18,P048,F092,Clamed,7.0,1584.9,11094.3
2025-04-06,P047,F178,Clamed,2.0,32.5,65
2025-03-23,P018,F008,Clamed,1.0,440.91,440.91
2025-04-04,P038,F168,Clamed,2.0,365.25,730.5
2025-02-19,P044,F148,Clamed,5.0,1867.64,9338.2
2025-04-11,P009,F199,Clamed,10.0,127.84,1278.4
2025-02-22,P026,F093,Concorrente,5.0,138.53,692.65
2025-06-20,P006,F067,Concorrente,10.0,1082.49,10824.9
2025-06-21,P047,F297,Concorrente,5.0,2216.48,11082.4
2025-01-16,P014,F099,Clamed,5.0,1965.42,9827.1
2025-01-08,P040,F074,Clamed,4.0,242.87,971.48
2025-06-11,P033,F004,Concorrente,5.0,2016.21,10081.05
2025-03-02,P033,F200,Clamed,5.0,194.35,971.75
2025-06-24,P028,F086,Concorrente,1.0,443.43,443.43
2025-05-18,P014,F125,Clamed,3.0,2195.94,6587.82
2025-05-29,P020,F274,Concorrente,7.0,1314.89,9204.23
2025-01-27,P032,F106,Concorrente,7.0,138.03,966.21
2025-03-26,P049,F092,Concorrente,2.0,383.45,766.9
2025-03-10,P030,F274,Concorrente,4.0,1844.55,7378.2
2025-02-02,P016,F077,Concorrente,2.0,345.42,690.84
2025-02-04,P008,F006,Clamed,6.0,1504.61,9027.66
2025-01-18,P004,F087,Concorrente,2.0,373.2,746.4
2025-02-23,P023,F097,Concorrente,2.0,473.43,946.86
2025-01-29,P031,F238,Clamed,8.0,1465.91,11727.28
2025-01-03,P041,F002,Clamed,3.0,306.46,919.38
2025-03-19,P015,F137,Clamed,2.0,3159.31,6318.62
2025-02-03,P021,F205,Clamed,3.0,329.36,988.08
2025-05-24,P031,F004,Concorrente,13.0,1211.78,15753.14
2025-01-11,P039,F264,Concorrente,5.0,2579.06,12895.3
2025-05-19,P044,F121,Clamed,4.0,1917.91,7671.64
2025-04-14,P035,F222,Clamed,1.0,36.67,36.67
2025-05-26,P003,F254,Clamed,4.0,2003.16,8012.64
2025-06-01,P020,F041,Clamed,5.0,2115.41,10577.05
2025-02-21,P038,F165,Concorrente,6.0,1241.7,7450.2
2025-01-25,P002,F189,Concorrente,1.0,3339.73,3339.73
2025-02-20,P032,F291,Concorrente,5.0,2071.67,10358.35
2025-01-20,P008,F203,Concorrente,6.0,1513.79,9082.74
2025-01-20,P001,F104,Concorrente,10.0,1275.42,12754.2
2025-06-20,P015,F081,Clamed,1.0,659.67,659.67
2025-03-23,P004,F216,Concorrente,1.0,5104.92,5104.92
2025-05-11,P020,F260,Concorrente,10.0,1124.48,11244.8
2025-05-12,P020,F241,Concorrente,2.0,2816.12,5632.24
2025-04-18,P015,F026,Clamed,1.0,394.34,394.34
2025-03-03,P048,F023,Clamed,4.0,180.76,723.04
2025-06-04,P034,F200,Concorrente,8.0,1369.57,10956.56
2025-05-27,P031,F107,Clamed,4.0,241.25,965
2025-04-07,P029,F115,Clamed,3.0,2417.36,7252.08
2025-06-05,P024,F211,Concorrente,3.0,248.13,744.39
2025-06-27,P048,F154,Clamed,3.0,224.57,673.71
2025-01-05,P030,F076,Clamed,1.0,523.16,523.16
2025-03-08,P041,F077,Concorrente,2.0,3842.5,7685
2025-04-05,P033,F070,Concorrente,10.0,1437.12,14371.2
2025-01-28,P041,F010,Clamed,2.0,3090.69,6181.38
2025-06-10,P038,F098,Clamed,4.0,223.62,894.48
2025-03-03,P032,F033,Concorrente,8.0,1506.22,12049.76
2025-06-22,P019,F247,Clamed,2.0,409.2,818.4
2025-03-19,P030,F172,Concorrente,3.0,221.47,664.41
2025-03-13,P003,F257,Concorrente,4.0,2853.61,11414.44
2025-05-19,P035,F179,Clamed,2.0,2036.03,4072.06
2025-03-09,P023,F009,Clamed,5.0,2724.39,13621.95
2025-06-26,P029,F188,Concorrente,6.0,152.81,916.86
2025-02-16,P030,F003,Concorrente,1.0,4839.5,4839.5
2025-05-09,P016,F045,Concorrente,10.0,1055.39,10553.9
2025-04-03,P001,F006,Concorrente,5.0,221.99,1109.95
2025-02-13,P025,F090,Concorrente,4.0,36.93,147.72
2025-03-06,P023,F169,Concorrente,6.0,2296.16,13776.96
2025-01-27,P033,F204,Concorrente,5.0,1817.47,9087.35
2025-01-04,P038,F088,Clamed,3.0,331.19,993.57
2025-03-03,P002,F183,Clamed,1.0,4149.46,4149.46
2025-06-07,P036,F137,Clamed,4.0,3902.09,15608.36
2025-04-24,P029,F161,Clamed,3.0,203.41,610.23
2025-03-28,P049,F223,Concorrente,1.0,3736.18,3736.18
2025-01-30,P048,F154,Concorrente,3.0,311.57,934.71
2025-02-04,P043,F247,Clamed,2.0,330.35,660.7
2025-04-24,P026,F123,Concorrente,6.0,1998.33,11989.98
2025-01-11,P015,F053,Clamed,2.0,2623.15,5246.3
2025-03-22,P025,F128,Clamed,4.0,275.08,1100.32
2025-05-26,P020,F040,Clamed,4.0,192.16,768.64
2025-02-19,P031,F021,Concorrente,15.0,933.47,14002.05
2025-05-15,P009,F023,Concorrente,9.0,1357.42,12216.78
2025-04-21,P013,F144,Clamed,1.0,562.69,562.69
2025-01-11,P018,F179,Clamed,2.0,277.16,554.32
2025-02-25,P021,F022,Clamed,3.0,2473.09,7419.27
2025-01-11,P003,F215,Clamed,3.0,2558.24,7674.72
2025-02-07,P023,F189,Clamed,1.0,5881.33,5881.33
2025-03-07,P009,F118,Clamed,4.0,2564.66,10258.64
2025-04-07,P047,F133,Clamed,3.0,170.95,512.85
2025-06-15,P002,F143,Clamed,1.0,4873.66,4873.66
2025-04-09,P042,F149,Concorrente,10.0,1205.53,12055.3
2025-02-05,P005,F002,Clamed,1.0,426.14,426.14
2025-05-30,P015,F209,Clamed,1.0,4401.55,4401.55
2025-05-07,P047,F176,Concorrente,3.0,3097.21,9291.63
2025-04-25,P013,F144,Clamed,1.0,741.94,741.94
2025-03-12,P037,F285,Clamed,1.0,425.45,425.45
2025-03-15,P029,F298,Clamed,11.0,1284.03,14124.33
2025-04-23,P010,F092,Clamed,3.0,21.68,65.04
2025-05-06,P024,F074,Clamed,3.0,3083.58,9250.74
2025-06-20,P038,F204,Clamed,2.0,367.97,735.94
2025-01-29,P039,F203,Concorrente,4.0,3045.99,12183.96
2025-01-13,P010,F189,Clamed,1.0,433.33,433.33
2025-03-27,P002,F070,Clamed,1.0,4087.73,4087.73
2025-05-27,P046,F292,Clamed,1.0,4876.53,4876.53
2025-06-18,P018,F102,Clamed,2.0,568.4,1136.8
2025-03-05,P046,F203,Clamed,1.0,507.81,507.81
2025-05-16,P048,F255,Concorrente,2.0,29.83,59.66
2025-01-07,P034,F091,Clamed,1.0,3827.13,3827.13
2025-04-26,P021,F280,Concorrente,3.0,2842.83,8528.49
2025-04-10,P029,F032,Concorrente,7.0,169.8,1188.6
2025-03-28,P034,F056,Concorrente,3.0,274.29,822.87
2025-01-19,P030,F258,Concorrente,4.0,224.57,898.28
2025-03-28,P043,F007,Clamed,1.0,3747.49,3747.49
2025-02-18,P044,F177,Concorrente,5.0,2155.62,10778.1
2025-04-25,P042,F240,Concorrente,11.0,1021.14,11232.54
2025-03-25,P045,F267,Clamed,3.0,323.26,969.78
2025-05-30,P036,F069,Clamed,4.0,386.68,1546.72
2025-03-28,P033,F006,Concorrente,5.0,2194.06,10970.3
2025-04-07,P050,F142,Clamed,4.0,300.1,1200.4
2025-06-24,P017,F197,Clamed,2.0,3413.53,6827.06
2025-05-12,P044,F188,Clamed,3.0,255.48,766.44
2025-04-25,P012,F210,Clamed,2.0,542.32,1084.64
2025-05-30,P043,F156,Clamed,2.0,370.77,741.54
2025-06-04,P039,F111,Clamed,2.0,480.05,960.1
2025-02-22,P035,F241,Concorrente,4.0,1780.3,7121.2
2025-05-15,P002,F057,Clamed,2.0,2569.97,5139.94
2025-04-14,P012,F099,Concorrente,11.0,1569.31,17262.41
2025-04-21,P034,F270,Clamed,1.0,4491.32,4491.32
2025-06-11,P021,F160,Clamed,2.0,506.08,1012.16
2025-03-14,P025,F022,Concorrente,3.0,406.96,1220.88
2025-05-22,P011,F049,Concorrente,1.0,458.8,458.8
2025-05-15,P027,F184,Clamed,6.0,1600.84,9605.04
2025-05-30,P044,F149,Concorrente,8.0,1341.75,10734
2025-05-23,P026,F073,Concorrente,2.0,281.46,562.92
2025-01-26,P046,F233,Concorrente,1.0,5266.5,5266.5
2025-02-07,P038,F198,Clamed,3.0,2511.49,7534.47
2025-03-23,P027,F026,Concorrente,14.0,944.92,13228.88
2025-06-23,P035,F297,Concorrente,9.0,1054.66,9491.94
2025-03-23,P001,F108,Clamed,7.0,1577.77,11044.39
2025-03-11,P023,F206,Clamed,3.0,2852.93,8558.79
2025-06-27,P028,F215,Clamed,1.0,714.72,714.72
2025-04-21,P031,F146,Concorrente,7.0,1559.45,10916.15
2025-03-04,P046,F086,Clamed,1.0,4123.86,4123.86
2025-05-13,P011,F122,Concorrente,4.0,1842.72,7370.88
2025-04-26,P010,F173,Clamed,1.0,631.37,631.37
2025-05-12,P038,F002,Concorrente,11.0,1139.96,12539.56
2025-04-22,P031,F124,Concorrente,7.0,158.66,1110.62
2025-02-03,P033,F017,Clamed,4.0,2234.25,8937
2025-06-16,P032,F057,Clamed,3.0,2677.01,8031.03
2025-04-18,P023,F109,Concorrente,3.0,353.16,1059.48
2025-01-10,P049,F281,Concorrente,2.0,395.82,791.64
2025-02-08,P009,F084,Concorrente,9.0,1283.44,11550.96
2025-01-01,P035,F215,Concorrente,3.0,218.08,654.24
2025-01-06,P044,F150,Concorrente,5.0,1920.13,9600.65
2025-06-04,P034,F027,Concorrente,7.0,1337.18,9360.26
2025-05-08,P005,F149,Concorrente,1.0,4403,4403
2025-06-24,P042,F056,Clamed,11.0,1238.4,13622.4
2025-03-24,P010,F018,Clamed,1.0,467.55,467.55
2025-05-17,P014,F107,Clamed,4.0,2714.52,10858.08
2025-01-29,P006,F060,Clamed,2.0,2791.5,5583
2025-01-01,P008,F063,Concorrente,7.0,1395.83,9770.81
2025-04-19,P006,F195,Clamed,5.0,1545.37,7726.85
2025-02-20,P034,F071,Concorrente,3.0,277.17,831.51
2025-04-28,P032,F252,Concorrente,5.0,1366.43,6832.15
2025-02-20,P028,F180,Concorrente,2.0,375.27,750.54
2025-01-21,P046,F065,Concorrente,1.0,363.69,363.69
2025-02-13,P004,F280,Concorrente,1.0,552.32,552.32
2025-03-02,P049,F069,Clamed,1.0,4282.32,4282.32
2025-05-09,P013,F183,Clamed,1.0,292.86,292.86
2025-05-21,P009,F117,Clamed,6.0,1802.25,10813.5
2025-04-17,P040,F018,Clamed,4.0,242.76,971.04
2025-05-14,P028,F139,Clamed,1.0,464.68,464.68
2025-04-13,P007,F269,Clamed,1.0,50.2,50.2
2025-01-22,P049,F185,Clamed,1.0,607.9,607.9
2025-05-27,P022,F060,Clamed,3.0,2280.49,6841.47
2025-05-13,P033,F187,Concorrente,12.0,928.74,11144.88
2025-02-24,P005,F171,Concorrente,1.0,379.03,379.03
2025-06-07,P036,F087,Concorrente,8.0,239.86,1918.88
2025-01-25,P043,F295,Clamed,1.0,341.22,341.22
2025-03-16,P043,F264,Clamed,2.0,2747.08,5494.16
2025-06-04,P012,F128,Concorrente,8.0,2621.57,20972.56
2025-01-26,P029,F097,Concorrente,6.0,1594.73,9568.38
2025-05-25,P042,F039,Concorrente,8.0,1422.45,11379.6
2025-03-11,P028,F094,Concorrente,4.0,1787.95,7151.8
2025-01-13,P006,F151,Clamed,5.0,184.87,924.35
2025-01-17,P016,F222,Concorrente,2.0,2991.47,5982.94
2025-06-23,P011,F066,Clamed,2.0,387.67,775.34
2025-06-20,P047,F297,Clamed,6.0,1344.81,8068.86
2025-02-15,P032,F127,Clamed,2.0,3169.29,6338.58
2025-06-20,P010,F106,Clamed,1.0,532.79,532.79
2025-02-24,P039,F063,Clamed,3.0,2738.62,8215.86
2025-02-26,P025,F077,Concorrente,4.0,2404.17,9616.68
2025-05-24,P021,F221,Concorrente,8.0,251.26,2010.08
2025-03-05,P046,F128,Concorrente,2.0,2421.03,4842.06
2025-03-20,P041,F227,Clamed,2.0,2821.83,5643.66
2025-04-14,P027,F205,Concorrente,3.0,2214.15,6642.45
2025-06-15,P018,F030,Clamed,5.0,364.89,1824.45
2025-03-29,P001,F017,Clamed,5.0,1801.27,9006.35
2025-02-02,P038,F111,Clamed,1.0,467.3,467.3
2025-01-11,P032,F214,Concorrente,3.0,2105.94,6317.82
2025-04-24,P047,F181,Concorrente,3.0,282.92,848.76
2025-01-07,P033,F099,Clamed,12.0,106.69,1280.28
2025-04-20,P045,F092,Concorrente,4.0,270.76,1083.04
2025-01-31,P016,F021,Concorrente,4.0,2116.79,8467.16
2025-02-26,P033,F187,Concorrente,4.0,2507.51,10030.04
2025-04-23,P037,F010,Clamed,2.0,257.7,515.4
2025-01-22,P031,F277,Concorrente,6.0,2237.81,13426.86
2025-03-14,P005,F278,Clamed,2.0,423,846
2025-05-01,P023,F276,Clamed,4.0,3909.4,15637.6
2025-05-05,P025,F142,Clamed,9.0,21.46,193.14
2025-01-30,P001,F235,Concorrente,6.0,196.01,1176.06
2025-04-12,P026,F271,Clamed,1.0,457.16,457.16
2025-06-29,P031,F173,Clamed,2.0,334.24,668.48
2025-06-01,P005,F150,Clamed,1.0,4096.78,4096.78
2025-04-30,P021,F155,Clamed,3.0,350.72,1052.16
2025-04-07,P023,F003,Concorrente,2.0,399.24,798.48
2025-01-26,P038,F250,Concorrente,2.0,363.73,727.46
2025-06-19,P007,F187,Clamed,1.0,485.99,485.99
2025-02-23,P016,F253,Clamed,2.0,292.24,584.48
2025-03-18,P026,F001,Concorrente,3.0,250.69,752.07
2025-01-01,P005,F129,Concorrente,1.0,4369.59,4369.59
2025-05-11,P042,F265,Clamed,7.0,176.58,1236.06
2025-01-06,P027,F260,Clamed,11.0,1189.18,13080.98
2025-04-24,P021,F011,Concorrente,1.0,522.43,522.43
2025-04-08,P026,F227,Clamed,2.0,2298.78,4597.56
2025-03-03,P035,F213,Concorrente,4.0,1753.15,7012.6
2025-01-26,P020,F235,Clamed,4.0,2189.79,8759.16
2025-06-10,P039,F273,Clamed,5.0,366.73,1833.65
2025-02-10,P010,F117,Concorrente,3.0,3.1,9.3
2025-04-18,P018,F092,Clamed,8.0,2165.37,17322.96
2025-05-02,P030,F300,Concorrente,1.0,467.86,467.86
2025-01-11,P014,F058,Clamed,2.0,323.91,647.82
2025-05-06,P015,F298,Clamed,2.0,3391.9,6783.8
2025-05-25,P034,F007,Concorrente,2.0,2660.58,5321.16
2025-03-12,P010,F131,Clamed,2.0,2964.82,5929.64
2025-05-14,P035,F075,Concorrente,2.0,3267.37,6534.74
2025-02-15,P021,F057,Concorrente,4.0,244.43,977.72
2025-06-15,P022,F007,Clamed,3.0,1990.47,5971.41
2025-03-09,P021,F284,Clamed,3.0,368.63,1105.89
2025-01-16,P045,F035,Concorrente,3.0,187.05,561.15
2025-06-02,P021,F122,Clamed,9.0,1833.35,16500.15
2025-04-11,P041,F064,Concorrente,6.0,1828.22,10969.32
2025-02-16,P022,F298,Clamed,3.0,2418.04,7254.12
2025-05-27,P004,F254,Concorrente,1.0,36.59,36.59
2025-02-12,P042,F070,Concorrente,7.0,2063.51,14444.57
2025-05-01,P042,F047,Clamed,8.0,1328.29,10626.32
2025-06-10,P049,F224,Clamed,1.0,439.44,439.44
2025-04-19,P023,F239,Clamed,3.0,291.26,873.78
2025-03-14,P025,F218,Concorrente,2.0,480.06,960.12
2025-05-17,P044,F198,Clamed,5.0,2078.03,10390.15
2025-02-02,P010,F089,Clamed,1.0,412.9,412.9
2025-06-15,P002,F112,Clamed,1.0,421.97,421.97
2025-05-08,P020,F286,Concorrente,5.0,1666.57,8332.85
2025-02-08,P032,F286,Concorrente,10.0,1197.06,11970.6
2025-06-20,P043,F083,Clamed,3.0,3122.56,9367.68
2025-03-03,P012,F244,Concorrente,7.0,1942.07,13594.49
2025-04-20,P048,F018,Clamed,5.0,1878.11,9390.55
2025-03-07,P036,F038,Concorrente,2.0,521.25,1042.5
2025-06-12,P031,F042,Concorrente,5.0,1599.43,7997.15
2025-06-10,P029,F169,Concorrente,17.0,88.26,1500.42
2025-03-05,P004,F123,Concorrente,1.0,432.84,432.84
2025-04-29,P022,F015,Concorrente,2.0,3134.27,6268.54
2025-06-12,P002,F207,Concorrente,2.0,33.83,67.66
2025-06-08,P003,F037,Clamed,3.0,207.09,621.27
2025-06-18,P010,F295,Clamed,2.0,248.97,497.94
2025-06-12,P021,F283,Concorrente,7.0,1990.77,13935.39
2025-02-09,P011,F191,Clamed,2.0,389.44,778.88
2025-02-04,P035,F049,Concorrente,2.0,334.82,669.64
2025-03-17,P046,F071,Concorrente,3.0,289.47,868.41
2025-04-10,P029,F270,Concorrente,4.0,208.9,835.6
2025-06-29,P048,F031,Clamed,2.0,2828.21,5656.42
2025-06-23,P047,F034,Concorrente,6.0,1566.1,9396.6
2025-02-17,P041,F132,Clamed,3.0,2973,8919
2025-05-05,P050,F076,Clamed,1.0,3904.38,3904.38
2025-01-30,P028,F274,Clamed,1.0,395.93,395.93
2025-03-22,P028,F111,Concorrente,1.0,2526.21,2526.21
2025-02-22,P020,F289,Concorrente,1.0,3927.46,3927.46
2025-03-16,P027,F132,Concorrente,6.0,231.06,1386.36
2025-05-08,P008,F164,Clamed,4.0,2228.55,8914.2
2025-03-31,P021,F041,Clamed,6.0,2089.48,12536.88
2025-06-06,P043,F203,Concorrente,3.0,2890.28,8670.84
2025-05-17,P003,F074,Concorrente,7.0,1464.54,10251.78
2025-01-04,P038,F149,Concorrente,2.0,2695.64,5391.28
2025-03-18,P024,F257,Clamed,1.0,413.07,413.07
2025-02-03,P026,F098,Concorrente,4.0,2641.16,10564.64
2025-04-17,P049,F021,Concorrente,3.0,2239.65,6718.95
2025-03-14,P038,F165,Concorrente,3.0,21.4,64.2
2025-03-04,P045,F120,Concorrente,3.0,2932.61,8797.83
2025-04-03,P032,F217,Concorrente,9.0,1016.22,9145.98
2025-03-23,P046,F072,Clamed,2.0,3257.42,6514.84
2025-05-19,P046,F131,Concorrente,1.0,42.63,42.63
2025-06-26,P009,F013,Clamed,4.0,2358.94,9435.76
2025-04-11,P033,F235,Clamed,5.0,203.45,1017.25
2025-06-13,P004,F074,Concorrente,1.0,4123.47,4123.47
2025-06-14,P007,F204,Clamed,1.0,468.64,468.64
2025-06-22,P021,F097,Clamed,2.0,546.94,1093.88
2025-05-12,P029,F058,Concorrente,4.0,247.6,990.4
2025-05-13,P043,F266,Concorrente,1.0,35.16,35.16
2025-01-10,P024,F005,Concorrente,8.0,1384.55,11076.4
2025-02-04,P019,F070,Clamed,6.0,2281.5,13689
2025-02-05,P035,F040,Concorrente,7.0,1665.66,11659.62
2025-06-03,P035,F104,Concorrente,6.0,1828.65,10971.9
2025-02-25,P027,F245,Concorrente,12.0,1044.54,12534.48
2025-02-24,P025,F140,Clamed,6.0,2308.74,13852.44
2025-05-26,P023,F227,Concorrente,4.0,3184.24,12736.96
2025-06-19,P043,F012,Concorrente,5.0,187.11,935.55
2025-01-01,P044,F224,Concorrente,6.0,1983.87,11903.22
2025-01-20,P006,F200,Clamed,8.0,1582.18,12657.44
2025-03-19,P041,F243,Clamed,3.0,3110.85,9332.55
2025-02-16,P025,F128,Concorrente,3.0,369.11,1107.33
2025-03-03,P018,F116,Concorrente,5.0,249.4,1247
2025-06-29,P016,F109,Concorrente,1.0,377.85,377.85
2025-03-16,P004,F250,Concorrente,1.0,5647.17,5647.17
